HouseholdId,PersonNumber,Age,Sex,License,TransitPass,EmploymentStatus,Occupation,FreeParking,StudentStatus,EmploymentZone,SchoolZone,ExpansionFactor
158,3,24,M,Y,N,F,G,O,O,0.0,0.0,74.30346407523744
159,1,45,F,Y,N,O,O,O,O,0.0,0.0,65.53946574841457
159,2,23,F,Y,N,O,O,O,O,0.0,0.0,65.53946574841457
159,3,15,F,N,N,O,O,O,S,0.0,538.0,65.53946574841457
160,1,45,F,Y,N,F,M,O,O,538.0,0.0,64.44396595756172
160,2,45,F,Y,N,O,O,O,O,0.0,0.0,64.44396595756172
161,1,61,M,Y,N,P,M,O,O,531.0,0.0,74.68450748075149
161,2,57,F,Y,N,O,O,O,O,535.0,0.0,74.68450748075149
161,3,13,M,N,N,O,O,O,S,0.0,535.0,74.68450748075149
162,1,59,M,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
163,1,45,M,Y,N,F,M,O,O,0.0,0.0,114.42733467586568
164,1,70,M,Y,N,O,O,O,O,0.0,0.0,68.30203043839134
164,2,64,F,Y,N,O,O,O,O,0.0,0.0,68.30203043839134
165,1,67,M,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
166,1,63,M,Y,N,P,M,O,O,538.0,0.0,61.15746658500313
166,2,58,F,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
167,1,52,M,Y,N,F,M,O,O,531.0,0.0,97.5634565830819
167,2,43,F,Y,N,O,O,O,O,0.0,0.0,97.5634565830819
167,3,20,M,Y,N,F,M,O,O,296.0,0.0,97.5634565830819
168,1,66,F,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
168,2,59,F,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
169,1,46,F,Y,N,P,G,O,O,144.0,0.0,74.30346407523744
169,2,24,F,Y,N,F,M,O,O,281.0,0.0,74.30346407523744
170,1,69,F,Y,N,O,O,O,O,0.0,0.0,67.73046533012028
170,2,33,M,Y,N,P,P,O,O,296.0,0.0,67.73046533012028
171,1,55,M,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
171,2,49,F,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
172,1,88,F,Y,N,O,O,O,O,0.0,0.0,61.15746658500313
173,1,24,F,Y,N,P,S,O,O,722.0,0.0,143.48101546280657
173,2,21,M,Y,N,O,O,O,S,0.0,614.0,143.48101546280657
173,3,19,M,Y,N,P,S,O,O,722.0,0.0,143.48101546280657
174,1,50,M,Y,N,P,S,O,O,434.0,0.0,104.73066822102668
175,1,44,M,Y,N,P,P,O,O,0.0,0.0,127.93253933460801
175,2,43,F,Y,N,F,S,O,O,642.0,0.0,127.93253933460801
175,3,14,F,N,N,O,O,O,S,0.0,618.0,127.93253933460801
175,4,11,F,N,N,O,O,O,S,0.0,618.0,127.93253933460801
175,5,6,F,N,N,O,O,O,S,0.0,618.0,127.93253933460801
176,1,65,M,Y,N,O,O,O,O,0.0,0.0,11.494793404597338
176,2,54,F,Y,N,O,O,O,O,0.0,0.0,11.494793404597338
177,1,61,M,Y,N,P,P,O,O,79.0,0.0,12.112504265124766
177,2,50,F,Y,N,O,O,O,O,0.0,0.0,12.112504265124766
177,3,21,F,Y,N,O,O,O,S,0.0,558.0,12.112504265124766
177,4,19,F,Y,N,O,O,O,S,0.0,614.0,12.112504265124766
178,1,50,M,Y,N,F,M,O,O,700.0,0.0,17.102024871867506
178,2,49,F,Y,N,O,O,O,O,0.0,0.0,17.102024871867506
178,3,26,F,Y,N,F,P,O,O,700.0,0.0,17.102024871867506
178,4,25,F,Y,N,F,P,O,O,0.0,0.0,17.102024871867506
178,5,23,F,Y,N,O,O,O,S,0.0,0.0,17.102024871867506
179,1,28,M,Y,N,F,P,O,O,758.0,0.0,15.313857942292996
179,2,26,F,Y,N,O,O,O,O,0.0,0.0,15.313857942292996
180,1,38,F,Y,N,F,M,O,O,708.0,0.0,8.951712188731625
180,2,37,M,Y,N,F,M,O,O,760.0,0.0,8.951712188731625
180,3,19,F,Y,N,O,O,O,S,0.0,76.0,8.951712188731625
181,1,35,M,Y,N,P,S,O,O,79.0,0.0,11.012696314117605
181,2,31,F,Y,N,O,O,O,O,0.0,0.0,11.012696314117605
182,1,65,F,Y,N,O,O,O,O,0.0,0.0,9.797009058663063
182,2,64,M,Y,N,F,P,O,O,80.0,0.0,9.797009058663063
183,1,50,M,Y,N,F,M,O,O,231.0,0.0,104.73066822102668
183,2,46,F,Y,N,O,O,O,O,0.0,0.0,104.73066822102668
184,1,64,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
185,1,43,M,Y,N,P,P,O,O,748.0,0.0,30.365409261628635
186,1,37,M,Y,N,P,S,O,O,0.0,0.0,106.34190927058096
186,2,38,F,Y,N,O,O,O,O,0.0,0.0,106.34190927058096
186,3,10,F,N,N,O,O,O,S,0.0,674.0,106.34190927058096
186,4,10,F,N,N,O,O,O,S,0.0,674.0,106.34190927058096
187,1,44,F,Y,N,P,S,O,O,621.0,0.0,130.56423304887994
187,2,24,M,Y,N,O,O,O,S,0.0,727.0,130.56423304887994
187,3,17,M,N,N,O,O,O,S,0.0,617.0,130.56423304887994
188,1,56,M,Y,N,P,G,O,O,623.0,0.0,123.83119848119715
188,2,47,F,Y,N,P,P,O,O,623.0,0.0,123.83119848119715
188,3,38,M,Y,N,F,P,O,O,636.0,0.0,123.83119848119715
189,1,76,F,Y,N,O,O,O,S,0.0,622.0,92.23082976290578
189,2,40,M,Y,N,F,M,O,O,739.0,0.0,92.23082976290578
189,3,39,F,Y,N,O,O,O,S,0.0,623.0,92.23082976290578
189,4,17,F,N,N,O,O,O,S,0.0,623.0,92.23082976290578
189,5,12,F,N,N,O,O,O,S,0.0,623.0,92.23082976290578
190,1,40,F,Y,N,O,O,O,O,739.0,0.0,86.20139615115275
190,2,21,M,Y,N,F,M,O,O,739.0,0.0,86.20139615115275
190,3,21,F,Y,N,F,M,O,O,739.0,0.0,86.20139615115275
190,4,17,M,N,N,F,M,O,O,739.0,0.0,86.20139615115275
191,1,60,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115276
191,2,38,M,Y,N,F,S,O,O,739.0,0.0,86.20139615115276
191,3,38,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115276
191,4,17,M,N,N,F,M,O,O,739.0,0.0,86.20139615115276
191,5,16,M,N,N,F,M,O,O,739.0,0.0,86.20139615115276
192,1,45,M,Y,N,F,G,O,O,0.0,0.0,161.2852290603811
192,2,43,F,Y,N,P,S,O,O,0.0,0.0,161.2852290603811
192,3,9,M,N,N,O,O,O,S,0.0,0.0,161.2852290603811
192,4,7,F,N,N,O,O,O,S,0.0,0.0,161.2852290603811
193,1,46,M,Y,N,F,M,O,O,611.0,0.0,97.48008349803256
193,2,38,F,Y,N,O,O,O,O,0.0,0.0,97.48008349803256
193,3,21,M,Y,N,F,P,O,O,367.0,0.0,97.48008349803256
193,4,18,F,Y,N,O,O,O,S,0.0,0.0,97.48008349803256
193,5,17,F,N,N,O,O,O,S,0.0,0.0,97.48008349803256
194,1,69,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115275
195,1,54,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115275
195,2,27,M,Y,N,F,P,O,O,623.0,0.0,86.20139615115275
196,1,66,M,Y,N,P,S,O,O,623.0,0.0,86.20139615115275
197,1,64,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115276
197,2,28,M,Y,N,F,S,O,O,623.0,0.0,86.20139615115276
198,1,46,M,Y,N,P,S,O,O,614.0,0.0,133.7934286523616
198,2,42,F,Y,N,O,O,O,O,0.0,0.0,133.7934286523616
198,3,23,M,Y,N,P,S,O,O,614.0,0.0,133.7934286523616
198,4,20,M,Y,N,O,O,O,S,0.0,614.0,133.7934286523616
198,5,19,M,Y,N,P,S,O,O,614.0,0.0,133.7934286523616
199,1,74,M,Y,N,P,P,O,O,623.0,0.0,86.20139615115275
199,2,68,F,Y,N,O,O,O,O,0.0,0.0,86.20139615115275
200,1,43,M,Y,N,P,P,O,O,674.0,0.0,150.60270090183639
200,2,42,F,Y,N,O,O,O,O,0.0,0.0,150.60270090183639
200,3,13,M,N,N,O,O,O,S,0.0,603.0,150.60270090183639
200,4,11,M,N,N,O,O,O,S,0.0,603.0,150.60270090183639
200,5,8,F,N,N,O,O,O,S,0.0,603.0,150.60270090183639
201,1,32,M,Y,N,F,M,O,O,281.0,0.0,90.99045783796474
201,2,29,F,Y,N,O,O,O,O,0.0,0.0,90.99045783796474
202,1,32,M,Y,N,F,M,O,O,281.0,0.0,90.99045783796474
202,2,30,F,Y,N,O,O,O,O,0.0,0.0,90.99045783796474
203,1,23,M,Y,N,F,M,O,O,281.0,0.0,90.99045783796474
203,2,22,F,Y,N,O,O,O,O,0.0,0.0,90.99045783796474
204,1,23,M,Y,N,F,M,O,O,281.0,0.0,90.99045783796474
204,2,23,F,Y,N,O,O,O,O,0.0,0.0,90.99045783796474
205,1,27,M,Y,N,F,M,O,O,299.0,0.0,90.99045783796474
205,2,26,F,Y,N,O,O,O,O,0.0,0.0,90.99045783796474
206,1,41,M,Y,N,F,P,O,O,558.0,0.0,139.65431797011522
206,2,39,F,Y,N,O,O,O,S,0.0,621.0,139.65431797011522
206,3,23,M,Y,N,O,O,O,S,0.0,614.0,139.65431797011522
206,4,12,M,N,N,O,O,O,S,0.0,0.0,139.65431797011522
207,1,48,F,Y,N,O,O,O,O,0.0,0.0,146.52223294384024
207,2,46,M,Y,N,P,G,O,O,639.0,0.0,146.52223294384024
207,3,21,M,Y,N,O,O,O,S,0.0,614.0,146.52223294384024
208,1,50,M,Y,N,F,P,O,O,674.0,0.0,143.48101546280657
208,2,45,F,Y,N,O,O,O,O,0.0,0.0,143.48101546280657
209,1,66,M,Y,N,O,O,O,O,0.0,0.0,1.0
210,1,49,F,Y,N,F,P,O,O,0.0,0.0,86.20139615115275
210,2,29,F,Y,N,F,P,O,O,623.0,0.0,86.20139615115275
211,1,49,F,Y,N,F,P,O,O,724.0,0.0,143.48101546280657
212,1,63,M,Y,N,O,O,O,O,0.0,0.0,1.0
212,2,62,F,Y,N,O,O,O,O,0.0,0.0,1.0
213,1,58,M,Y,N,P,P,O,O,438.0,0.0,161.2852290603811
214,1,48,F,Y,N,P,M,O,O,12.0,0.0,146.02447454817437
214,2,18,M,Y,N,O,O,O,S,558.0,614.0,146.02447454817437
214,3,15,F,N,N,O,O,O,S,0.0,611.0,146.02447454817437
215,1,62,M,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
216,1,80,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
216,2,77,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
217,1,66,M,Y,N,O,O,O,O,0.0,0.0,32.68873257027324
217,2,62,F,Y,N,O,O,O,O,0.0,0.0,32.68873257027324
217,3,30,M,Y,N,F,P,O,O,156.0,0.0,32.68873257027324
218,1,32,M,Y,N,P,P,O,O,0.0,0.0,19.709021703714704
219,1,44,F,Y,N,P,S,O,O,151.0,0.0,19.709021703714704
219,2,18,M,Y,N,O,O,O,S,0.0,0.0,19.709021703714704
219,3,15,F,N,N,O,O,O,S,0.0,0.0,19.709021703714704
220,1,38,M,Y,N,P,P,O,O,156.0,0.0,32.805390331136344
220,2,30,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
221,1,37,M,Y,N,P,P,O,O,156.0,0.0,35.5192182417413
221,2,30,F,Y,N,O,O,O,O,0.0,0.0,35.5192182417413
221,3,10,M,N,N,O,O,O,S,0.0,0.0,35.5192182417413
222,1,47,F,Y,N,P,S,O,O,575.0,0.0,34.84076126409006
222,2,30,F,Y,N,P,S,O,O,575.0,0.0,34.84076126409006
223,1,47,M,Y,N,F,S,O,O,0.0,0.0,24.313933316732157
223,2,44,F,Y,N,O,O,O,O,0.0,0.0,24.313933316732157
223,3,29,M,Y,N,O,O,O,S,0.0,0.0,24.313933316732157
223,4,23,M,Y,N,O,O,O,S,0.0,0.0,24.313933316732157
224,1,34,M,Y,N,P,P,O,O,160.0,0.0,32.805390331136344
224,2,30,F,Y,N,P,S,O,O,160.0,0.0,32.805390331136344
224,3,10,M,N,N,O,O,O,S,0.0,0.0,32.805390331136344
225,1,54,M,Y,N,F,S,O,O,160.0,0.0,32.805390331136344
225,2,53,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
225,3,27,M,Y,N,O,O,O,S,0.0,710.0,32.805390331136344
225,4,21,M,Y,N,O,O,O,S,0.0,710.0,32.805390331136344
226,1,44,M,Y,N,P,P,O,O,0.0,0.0,36.87613219704377
226,2,42,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
226,3,18,M,Y,N,O,O,O,S,0.0,0.0,36.87613219704377
227,1,28,F,Y,N,P,G,O,O,153.0,0.0,32.805390331136344
227,2,28,M,Y,N,F,G,O,O,153.0,0.0,32.805390331136344
228,1,79,M,Y,N,O,O,O,O,0.0,0.0,23.94554038769076
228,2,76,F,Y,N,O,O,O,O,0.0,0.0,23.94554038769076
229,1,69,M,Y,N,O,O,O,O,0.0,0.0,29.001733338783925
229,2,54,F,Y,N,O,O,O,O,0.0,0.0,29.001733338783925
229,3,40,M,Y,N,F,S,O,O,154.0,0.0,29.001733338783925
229,4,33,M,Y,N,P,P,O,O,382.0,0.0,29.001733338783925
229,5,30,F,Y,N,O,O,O,O,0.0,0.0,29.001733338783925
229,6,50,M,Y,N,O,O,O,S,0.0,382.0,29.001733338783925
230,1,48,F,Y,N,O,O,O,O,382.0,0.0,21.96542839409326
230,2,23,F,Y,N,P,P,O,O,385.0,0.0,21.96542839409326
231,1,76,M,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
231,2,56,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
232,1,76,M,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
232,2,71,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
233,1,83,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
233,2,75,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
234,1,67,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
234,2,59,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
235,1,58,M,Y,N,F,G,O,O,555.0,0.0,32.805390331136344
235,2,55,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
236,1,50,M,Y,N,F,M,O,O,150.0,0.0,28.439934121995794
236,2,47,F,Y,N,O,O,O,O,0.0,0.0,28.439934121995794
236,3,28,F,Y,N,F,P,O,O,158.0,0.0,28.439934121995794
236,4,18,F,Y,N,O,O,O,S,0.0,156.0,28.439934121995794
237,1,88,M,Y,N,O,O,O,O,0.0,0.0,38.93738759013075
237,2,48,M,Y,N,P,M,O,O,158.0,0.0,38.93738759013075
238,1,86,M,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
238,2,80,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
239,1,76,M,Y,N,O,O,O,O,0.0,0.0,29.796848077298275
239,2,74,F,Y,N,O,O,O,O,0.0,0.0,29.796848077298275
239,3,29,M,Y,N,P,M,O,O,152.0,0.0,29.796848077298275
239,4,24,F,Y,N,O,O,O,O,161.0,0.0,29.796848077298275
240,1,74,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
240,2,59,F,Y,N,F,S,O,O,147.0,0.0,19.709021703714704
240,3,38,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
240,4,36,M,Y,N,F,S,O,O,147.0,0.0,19.709021703714704
241,1,29,M,Y,N,P,P,O,O,153.0,0.0,32.805390331136344
241,2,27,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
241,3,8,M,N,N,O,O,O,S,0.0,150.0,32.805390331136344
242,1,57,M,Y,N,O,O,O,O,0.0,0.0,28.55966182393425
242,2,55,F,Y,N,O,O,O,O,0.0,0.0,28.55966182393425
242,3,29,F,Y,N,P,P,O,O,147.0,0.0,28.55966182393425
243,1,64,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
243,2,63,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
244,1,57,M,Y,N,F,G,O,O,156.0,0.0,32.2155253922839
244,2,54,F,Y,N,O,O,O,O,0.0,0.0,32.2155253922839
244,3,35,M,Y,N,P,P,O,O,156.0,0.0,32.2155253922839
244,4,33,F,Y,N,F,S,O,O,147.0,0.0,32.2155253922839
244,5,24,M,Y,N,F,S,O,O,150.0,0.0,32.2155253922839
245,1,73,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
246,1,77,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
246,2,64,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
247,1,47,M,Y,N,F,P,O,O,0.0,0.0,34.84076126409006
247,2,47,F,Y,N,O,O,O,O,0.0,0.0,34.84076126409006
247,3,19,F,Y,N,O,O,O,S,0.0,0.0,34.84076126409006
247,4,16,F,N,N,O,O,O,S,0.0,155.0,34.84076126409006
248,1,73,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
248,2,70,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
249,1,40,F,Y,N,O,O,O,O,0.0,0.0,25.609448450527736
249,2,23,F,Y,N,P,S,O,O,327.0,0.0,25.609448450527736
249,3,22,M,Y,N,P,P,O,O,152.0,0.0,25.609448450527736
250,1,56,M,Y,N,F,S,O,O,0.0,0.0,28.5013329435027
250,2,55,F,Y,N,O,O,O,O,0.0,0.0,28.5013329435027
250,3,31,F,Y,N,F,P,O,O,158.0,0.0,28.5013329435027
250,4,7,F,N,N,O,O,O,S,0.0,155.0,28.5013329435027
251,1,60,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
251,2,59,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
252,1,74,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
253,1,70,M,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
253,2,68,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
254,1,82,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
254,2,57,F,Y,N,F,P,O,O,68.0,0.0,32.805390331136344
254,3,51,F,Y,N,F,P,O,O,388.0,0.0,32.805390331136344
254,4,26,M,Y,N,F,P,O,O,158.0,0.0,32.805390331136344
255,1,60,M,Y,N,F,S,O,O,0.0,0.0,36.87613219704377
255,2,56,F,Y,N,O,O,O,O,0.0,0.0,36.87613219704377
256,1,73,F,Y,N,O,O,O,O,0.0,0.0,28.375465359413553
256,2,72,M,Y,N,P,P,O,O,554.0,0.0,28.375465359413553
256,3,41,M,Y,N,F,P,O,O,156.0,0.0,28.375465359413553
257,1,62,M,Y,N,F,P,O,O,456.0,0.0,32.805390331136344
257,2,60,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
257,3,30,F,Y,N,F,P,O,O,456.0,0.0,32.805390331136344
258,1,71,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
258,2,70,M,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
259,1,53,M,Y,N,P,M,O,O,0.0,0.0,19.709021703714704
260,1,77,M,Y,N,P,P,O,O,558.0,0.0,30.410836292367264
260,2,56,F,Y,N,O,O,O,O,0.0,0.0,30.410836292367264
260,3,15,F,N,N,O,O,O,S,0.0,155.0,30.410836292367264
261,1,52,M,Y,N,F,P,O,O,0.0,0.0,143.48101546280657
261,2,52,F,Y,N,O,O,O,O,0.0,0.0,143.48101546280657
261,3,18,M,Y,N,O,O,O,S,0.0,0.0,143.48101546280657
262,1,72,M,Y,N,F,G,O,O,0.0,0.0,119.39394960040984
263,1,62,M,Y,N,P,S,O,O,722.0,0.0,86.20139615115275
264,1,68,M,Y,N,F,S,O,O,612.0,0.0,106.21409802114381
264,2,63,F,Y,N,O,O,O,O,0.0,0.0,106.21409802114381
264,3,54,M,Y,N,F,G,O,O,0.0,0.0,106.21409802114381
264,4,19,F,Y,N,F,G,O,O,0.0,0.0,106.21409802114381
265,1,27,M,Y,N,F,G,O,O,42.0,0.0,145.85008076610018
265,2,25,F,Y,N,O,O,O,O,0.0,0.0,145.85008076610018
266,1,25,M,Y,N,F,P,O,O,30.0,0.0,42.30966646319866
266,2,22,F,Y,N,O,O,O,O,0.0,0.0,42.30966646319866
267,1,68,F,Y,N,O,O,O,O,0.0,0.0,23.94554038769076
267,2,45,F,Y,N,F,S,O,O,156.0,0.0,23.94554038769076
268,1,60,M,Y,N,O,O,O,O,0.0,0.0,23.94554038769076
269,1,64,M,Y,N,O,O,O,O,0.0,0.0,24.22183508447181
270,1,53,F,Y,N,O,O,O,O,0.0,0.0,55.160733379590766
270,2,53,M,Y,N,F,M,O,O,317.0,0.0,55.160733379590766
270,3,30,M,Y,N,O,O,O,O,0.0,0.0,55.160733379590766
271,1,40,M,Y,N,F,P,O,O,68.0,0.0,215.8335135299751
271,2,37,F,Y,N,P,P,O,O,202.0,0.0,215.8335135299751
271,3,15,M,N,N,O,O,O,S,0.0,593.0,215.8335135299751
271,4,13,M,N,N,O,O,O,S,0.0,156.0,215.8335135299751
272,1,80,F,Y,N,O,O,O,O,0.0,0.0,90.84571803703369
272,2,40,M,Y,N,F,P,O,O,442.0,0.0,90.84571803703369
272,3,38,F,Y,N,P,P,O,O,441.0,0.0,90.84571803703369
272,4,11,M,N,N,O,O,O,S,0.0,441.0,90.84571803703369
273,1,69,M,Y,N,F,G,O,O,210.0,0.0,120.71342240036583
273,2,62,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
274,1,14,M,N,N,O,O,O,S,0.0,0.0,58.91719909361308
274,2,39,F,Y,N,O,O,O,O,0.0,0.0,58.91719909361308
274,3,40,M,Y,N,F,P,O,O,587.0,0.0,58.91719909361308
275,1,34,F,Y,N,P,P,O,O,441.0,0.0,92.36508499500198
275,2,31,M,Y,N,P,P,O,O,210.0,0.0,92.36508499500198
275,3,15,M,N,N,O,O,O,S,0.0,558.0,92.36508499500198
275,4,7,M,N,N,O,O,O,S,0.0,441.0,92.36508499500198
276,1,32,F,Y,N,F,S,O,O,553.0,0.0,88.1119871535517
276,2,31,M,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
277,1,25,F,Y,N,O,O,O,O,0.0,0.0,51.40426766556846
277,2,28,M,Y,N,F,P,O,O,558.0,0.0,51.40426766556846
277,3,23,M,Y,N,F,P,O,O,558.0,0.0,51.40426766556846
278,1,36,F,Y,N,O,O,O,O,0.0,0.0,74.79320945340211
278,2,37,M,Y,N,F,P,O,O,714.0,0.0,74.79320945340211
278,3,6,F,N,N,O,O,O,S,0.0,0.0,74.79320945340211
279,1,25,M,Y,N,P,P,O,O,32.0,0.0,42.30966646319866
280,1,38,M,Y,N,F,P,O,O,433.0,0.0,77.71929123287637
280,2,34,F,Y,N,O,O,O,O,0.0,0.0,77.71929123287637
280,3,15,M,N,N,O,O,O,S,0.0,441.0,77.71929123287637
280,4,11,F,N,N,O,O,O,S,0.0,441.0,77.71929123287637
281,1,29,M,Y,N,F,S,O,O,395.0,0.0,88.1119871535517
281,2,27,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
282,1,80,M,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
282,2,74,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
282,3,50,F,Y,N,F,P,O,O,441.0,0.0,88.1119871535517
283,1,32,F,Y,N,O,O,O,O,0.0,0.0,74.79320945340211
283,2,35,M,Y,N,F,G,O,O,363.0,0.0,74.79320945340211
283,3,12,M,N,N,O,O,O,S,0.0,0.0,74.79320945340211
283,4,10,M,N,N,O,O,O,S,0.0,0.0,74.79320945340211
284,1,50,M,Y,N,P,G,O,O,553.0,0.0,111.90222368501065
284,2,46,F,Y,N,O,O,O,O,0.0,0.0,111.90222368501065
284,3,28,F,Y,N,P,P,O,O,440.0,0.0,111.90222368501065
284,4,25,M,Y,N,F,G,O,O,0.0,0.0,111.90222368501065
284,5,20,F,Y,N,O,O,O,S,440.0,0.0,111.90222368501065
285,1,80,M,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
285,2,79,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
285,3,42,M,Y,N,F,P,O,O,380.0,0.0,88.1119871535517
286,1,47,F,Y,N,O,O,O,O,0.0,0.0,72.52294327253871
286,2,45,M,Y,N,P,G,O,O,441.0,0.0,72.52294327253871
286,3,26,F,Y,N,P,P,O,O,441.0,0.0,72.52294327253871
287,1,51,M,Y,N,P,G,O,O,423.0,0.0,80.31746521304521
287,2,40,F,Y,N,P,G,O,O,229.0,0.0,80.31746521304521
288,1,61,F,Y,N,O,O,O,O,0.0,0.0,80.31746521304521
288,2,40,M,Y,N,O,O,O,O,0.0,0.0,80.31746521304521
288,3,37,F,Y,N,P,G,O,O,210.0,0.0,80.31746521304521
288,4,17,M,N,N,P,P,O,O,442.0,0.0,80.31746521304521
288,5,14,F,N,N,O,O,O,O,0.0,0.0,80.31746521304521
289,1,54,M,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
289,2,52,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
289,3,35,F,Y,N,P,P,O,O,610.0,0.0,88.1119871535517
289,4,34,F,Y,N,P,P,O,O,427.0,0.0,88.1119871535517
290,1,54,M,Y,N,P,G,O,O,442.0,0.0,88.1119871535517
290,2,48,F,Y,N,P,G,O,O,441.0,0.0,88.1119871535517
290,3,28,F,Y,N,F,S,O,O,440.0,0.0,88.1119871535517
290,4,13,F,N,N,O,O,O,S,0.0,441.0,88.1119871535517
290,5,11,F,N,N,O,O,O,S,0.0,210.0,88.1119871535517
291,1,40,M,Y,N,F,P,O,O,558.0,0.0,88.1119871535517
291,2,39,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
291,3,22,M,Y,N,P,P,O,O,611.0,0.0,88.1119871535517
292,1,40,M,Y,N,F,S,O,O,558.0,0.0,98.3968156406362
292,2,40,F,Y,N,O,O,O,O,0.0,0.0,98.3968156406362
292,3,15,M,N,N,O,O,O,S,0.0,435.0,98.3968156406362
292,4,8,M,N,N,O,O,O,S,0.0,115.0,98.3968156406362
293,1,59,F,Y,N,O,O,O,O,0.0,0.0,113.05624421711606
293,2,49,M,Y,N,F,P,O,O,491.0,0.0,113.05624421711606
293,3,20,M,Y,N,F,P,O,O,111.0,0.0,113.05624421711606
294,1,32,M,Y,N,P,S,O,O,553.0,0.0,70.4238467018288
295,1,37,M,Y,N,F,P,O,O,437.0,0.0,88.1119871535517
295,2,35,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
296,1,28,F,Y,N,O,O,O,O,0.0,0.0,83.58750153368695
296,2,30,M,Y,N,F,M,O,O,363.0,0.0,83.58750153368695
297,1,50,M,Y,N,F,P,O,O,442.0,0.0,91.79913492366956
297,2,47,F,Y,N,O,O,O,O,0.0,0.0,91.79913492366956
297,3,17,M,N,N,O,O,O,S,0.0,357.0,91.79913492366956
297,4,15,F,N,N,O,O,O,S,0.0,441.0,91.79913492366956
298,1,83,M,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
298,2,33,F,Y,N,O,O,O,O,0.0,0.0,88.1119871535517
298,3,32,M,Y,N,P,G,O,O,0.0,0.0,88.1119871535517
298,4,15,M,N,N,O,O,O,S,0.0,155.0,88.1119871535517
298,5,13,M,N,N,O,O,O,S,0.0,156.0,88.1119871535517
299,1,28,M,Y,N,F,P,O,O,462.0,0.0,120.71342240036583
299,2,25,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
300,1,78,M,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
300,2,74,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
300,3,49,M,Y,N,P,G,O,O,556.0,0.0,120.71342240036583
