HouseholdId,PersonNumber,TripNumber,StartTime,Mode,PuposeOrigin,ZoneOrigin,PurposeDestination,ZoneDestination
9512,1,1,1200,W,H,517,W,517
9512,1,2,1330,W,W,517,H,517
9512,1,3,1700,W,H,517,R,517
9512,1,4,1830,W,W,517,H,517
9512,2,1,1700,B,H,517,O,378
9512,2,2,2100,B,O,378,H,517
9512,4,1,750,W,H,517,S,517
9512,4,2,1800,W,S,517,H,517
9513,1,1,800,B,H,517,W,12
9513,1,2,1800,B,W,12,H,517
9513,2,1,1400,B,H,517,M,358
9513,2,2,1630,B,M,358,H,517
9513,3,1,745,W,H,517,S,517
9513,3,2,1230,W,S,517,H,517
9513,4,1,720,W,H,517,S,517
9513,4,2,1230,W,S,517,H,517
9514,2,1,400,D,H,517,W,281
9514,2,2,2300,D,W,281,H,517
9514,3,1,630,B,H,517,W,611
9514,3,2,1800,B,W,611,H,517
9514,4,1,720,W,H,517,S,517
9514,4,2,1230,W,S,517,H,517
9515,1,1,600,D,H,517,W,678
9515,1,2,1800,D,W,678,H,517
9515,2,1,750,W,H,517,F,517
9515,2,2,800,W,F,517,H,517
9515,3,1,600,B,H,517,S,734
9515,3,2,1200,B,S,734,H,517
9515,4,1,720,W,H,517,S,517
9515,4,2,1230,W,S,517,H,517
9515,5,1,750,W,H,517,S,517
9515,5,2,1230,W,S,517,H,517
9516,1,1,900,D,H,517,W,367
9516,1,2,1700,D,W,367,H,517
9518,1,1,1300,W,H,52,M,52
9518,1,2,1308,W,M,52,H,52
9518,2,1,1600,W,H,52,M,52
9518,2,2,1613,W,M,52,H,52
9518,3,1,800,W,H,52,M,52
9518,3,2,900,W,M,52,H,52
9519,1,1,630,O,H,704,W,270
9519,1,2,1500,O,W,270,H,704
9519,2,1,645,O,H,704,W,736
9519,2,2,1500,O,W,736,H,704
9520,1,1,1800,W,H,64,M,64
9520,1,2,1825,W,M,64,H,64
9520,2,1,745,D,H,64,W,55
9520,2,2,1800,D,W,55,H,64
9521,1,1,1440,O,H,704,W,731
9521,1,2,2300,O,W,731,H,704
9521,2,1,1440,O,H,704,W,731
9521,2,2,2300,O,W,731,H,704
9522,1,1,1700,W,H,64,M,64
9522,1,2,1715,W,M,64,H,64
9523,1,1,630,O,H,704,W,731
9523,1,2,1500,O,W,731,H,704
9523,2,1,645,O,H,704,W,736
9523,2,2,1500,O,W,736,H,704
9524,1,1,700,D,H,64,W,66
9524,1,2,1800,D,W,66,H,64
9525,1,1,640,B,H,704,W,652
9525,1,2,1900,B,W,652,H,704
9526,1,1,1200,O,H,697,W,270
9526,1,2,2200,O,W,270,H,697
9526,2,1,800,W,H,697,M,697
9526,2,2,820,W,M,697,H,697
9526,3,1,630,B,H,697,W,635
9526,3,2,1400,B,W,635,H,697
9526,4,1,1215,W,H,697,S,697
9526,4,2,1800,W,S,697,H,697
9527,1,1,1200,O,H,697,W,270
9527,1,2,2200,O,W,270,H,697
9527,2,1,1010,W,H,697,M,697
9527,2,2,1020,W,M,697,H,697
9527,3,1,800,W,H,697,S,697
9527,3,2,1230,W,S,697,H,697
9528,1,1,900,W,H,697,W,697
9528,1,2,1800,W,W,697,H,697
9528,2,1,1200,O,H,697,W,710
9528,2,2,2300,O,W,710,H,697
9528,3,1,800,B,H,697,S,635
9528,3,2,1300,B,S,635,H,697
9528,4,1,800,W,H,697,S,697
9528,4,2,1230,W,S,697,H,697
9529,1,1,1600,W,H,64,M,52
9529,1,2,1635,W,M,52,H,64
9529,2,1,500,B,H,64,W,577
9529,2,2,1500,B,W,577,H,64
9529,3,1,1600,W,H,64,F,52
9529,3,2,1635,W,F,52,H,64
9530,1,1,700,O,H,64,W,68
9530,1,2,2000,O,W,68,H,64
9531,1,1,850,W,H,154,W,153
9531,1,2,1400,W,W,153,H,154
9531,1,3,1550,W,H,154,R,153
9531,1,4,2000,W,W,153,H,154
9531,2,1,740,W,H,154,F,158
9531,2,2,805,W,F,158,H,154
9531,2,3,1240,W,H,154,F,158
9531,2,4,1305,W,F,158,H,154
9531,3,1,740,W,H,154,S,158
9531,3,2,1305,W,S,158,H,154
9531,4,1,740,W,H,154,S,158
9531,4,2,1305,W,S,158,H,154
9532,1,1,740,D,H,154,W,161
9532,1,2,1800,D,W,161,H,154
9532,2,1,740,P,H,154,W,161
9532,2,2,1800,P,W,161,H,154
9533,1,1,1000,W,H,154,O,158
9533,1,2,1100,W,O,158,H,154
9533,2,1,1000,W,H,154,F,158
9533,2,2,1120,W,F,158,H,154
9534,1,1,610,O,H,154,W,270
9534,1,2,1500,O,W,270,H,154
9534,2,1,510,O,H,154,W,270
9534,2,2,1800,O,W,270,H,154
9534,3,1,1000,D,H,154,S,614
9534,3,2,1600,D,S,614,H,154
9534,4,1,1000,P,H,154,S,614
9534,4,2,1600,P,S,614,H,154
9535,1,1,1530,W,H,156,W,153
9535,1,2,2330,W,W,153,H,156
9535,2,1,1530,W,H,156,W,153
9535,2,2,2330,W,W,153,H,156
9536,1,1,1700,W,H,64,M,52
9536,1,2,1720,W,M,52,H,64
9536,2,1,700,O,H,64,W,55
9536,2,2,2000,O,W,55,H,64
9536,3,1,500,B,H,64,W,577
9536,3,2,1500,B,W,577,H,64
9537,1,1,745,D,H,153,W,151
9537,1,2,1700,D,W,151,H,153
9537,2,1,1200,D,H,153,S,424
9537,2,2,1830,D,S,424,H,153
9538,1,1,1200,B,H,64,W,306
9538,1,2,2000,B,W,306,H,64
9539,1,1,800,B,H,511,W,552
9539,1,2,1800,B,W,552,H,511
9540,2,1,500,O,H,64,W,296
9540,2,2,1700,O,W,296,H,64
9540,3,1,500,O,H,64,W,296
9540,3,2,1700,O,W,296,H,64
9541,1,1,1130,W,H,64,M,52
9541,1,2,1230,W,M,52,H,64
9541,2,1,800,O,H,64,W,55
9541,2,2,1800,O,W,55,H,64
9542,1,1,2130,O,H,521,W,726
9542,1,2,600,O,W,726,H,521
9542,2,1,945,W,H,521,O,521
9542,2,2,1400,W,O,521,H,521
9542,3,1,1055,W,H,521,S,517
9542,3,2,1400,W,S,517,H,521
9543,1,1,1000,W,H,64,M,64
9543,1,2,1010,W,M,64,H,64
9543,4,1,900,D,H,64,W,264
9543,4,2,1800,D,W,264,H,64
9544,1,1,900,D,H,516,O,652
9544,1,2,1030,D,O,652,H,516
9544,2,1,655,D,H,516,F,704
9544,2,2,715,D,F,704,H,516
9544,2,3,1255,D,H,516,F,704
9544,2,4,1310,D,F,704,H,516
9544,3,1,655,P,H,516,S,704
9544,3,2,1310,P,S,704,H,516
9545,2,1,1200,P,H,516,M,705
9545,2,2,1300,P,M,705,H,516
9546,1,1,1100,D,H,516,M,705
9546,1,2,1230,D,M,705,H,516
9546,2,1,900,W,H,516,M,513
9546,2,2,1030,W,M,513,H,516
9546,3,1,1100,P,H,516,M,705
9546,3,2,1230,P,M,705,H,516
9547,1,1,500,B,H,64,W,577
9547,1,2,1500,B,W,577,H,64
9547,3,1,500,B,H,64,W,577
9547,3,2,1500,B,W,577,H,64
9548,1,1,1400,W,H,516,O,516
9548,1,2,1550,W,O,516,H,516
9549,1,1,830,D,H,516,W,462
9549,1,2,1800,D,W,462,H,516
9549,3,1,730,S,H,516,S,708
9549,3,2,1300,S,S,708,H,516
9549,4,1,730,S,H,516,S,708
9549,4,2,1300,S,S,708,H,516
9550,1,1,1100,D,H,516,O,709
9550,1,2,1600,D,O,709,H,516
9550,2,1,1100,P,H,516,O,709
9550,2,2,1600,P,O,709,H,516
9550,3,1,1100,P,H,516,O,709
9550,3,2,1600,P,O,709,H,516
9551,1,1,1600,D,H,64,M,64
9551,1,2,1830,D,M,64,H,64
9551,2,1,1600,P,H,64,M,64
9551,2,2,1830,P,M,64,H,64
9551,3,1,910,O,H,64,W,674
9551,3,2,1830,O,W,674,H,64
9551,4,1,630,O,H,64,W,55
9551,4,2,1900,O,W,55,H,64
9552,1,1,600,B,H,64,M,611
9552,1,2,1700,B,M,611,H,64
9552,2,1,500,B,H,64,W,577
9552,2,2,1500,B,W,577,H,64
9553,1,1,1700,W,H,64,M,64
9553,1,2,1712,W,M,64,H,64
9553,3,1,500,B,H,64,W,577
9553,3,2,1500,B,W,577,H,64
9553,4,1,620,O,H,64,W,67
9553,4,2,1920,O,W,67,H,64
9554,1,1,700,W,H,52,M,52
9554,1,2,715,W,M,52,H,52
9555,1,1,1000,B,H,52,M,66
9555,1,2,1145,B,M,66,H,52
9555,2,1,1700,W,H,52,E,52
9555,2,2,1900,W,E,52,H,52
9556,1,1,1425,O,H,521,W,726
9556,1,2,2300,O,W,726,H,521
9556,2,1,530,O,H,521,W,736
9556,2,2,1400,O,W,736,H,521
9556,3,1,750,W,H,521,S,521
9556,3,2,1300,W,S,521,H,521
9557,1,1,1310,W,H,52,M,52
9557,1,2,1319,W,M,52,H,52
9558,1,1,1045,W,H,521,O,513
9558,1,2,1230,W,O,513,H,521
9558,2,1,1600,W,H,521,M,521
9558,2,2,1630,W,M,521,H,521
9559,1,1,600,B,H,511,W,716
9559,1,2,1700,B,W,716,H,511
9559,2,1,1400,W,H,511,M,511
9559,2,2,1408,W,M,511,H,511
9559,2,3,1700,W,H,511,M,505
9559,2,4,1706,W,M,505,H,511
9560,1,1,1100,D,H,52,M,66
9560,1,2,1245,D,M,66,H,52
9561,2,1,720,B,H,441,W,429
9561,2,2,1900,B,W,429,H,441
9562,3,1,900,B,H,52,O,580
9562,3,2,1800,B,O,580,H,52
9563,1,1,1300,W,H,52,M,52
9563,1,2,1320,W,M,52,H,52
9564,2,1,600,D,H,52,W,747
9564,2,2,1700,D,W,747,H,52
9565,1,1,1000,W,H,52,E,52
9565,1,2,1100,W,E,52,H,52
9566,1,1,630,O,H,521,W,731
9566,1,2,1500,O,W,731,H,521
9566,2,1,1000,B,H,521,M,368
9566,2,2,1230,B,M,368,H,521
9567,1,1,1100,W,H,52,M,52
9567,1,2,1115,W,M,52,H,52
9568,1,1,645,W,H,521,W,517
9568,1,2,1500,W,W,517,H,521
9568,2,1,740,W,H,521,F,506
9568,2,2,805,W,F,506,H,521
9568,2,3,1245,W,H,521,F,506
9568,2,4,1305,W,F,506,H,521
9568,3,1,740,W,H,521,S,506
9568,3,2,1305,W,S,506,H,521
9569,1,1,840,D,H,517,W,510
9569,1,2,2000,D,W,510,H,517
9569,2,1,840,P,H,517,W,510
9569,2,2,2000,P,W,510,H,517
9569,3,1,1030,D,H,517,S,674
9569,3,2,1700,D,S,674,H,517
9570,1,1,730,D,H,517,W,358
9570,1,2,1800,D,W,358,H,517
9570,2,1,730,P,H,517,W,358
9570,2,2,1800,P,W,358,H,517
9571,2,1,750,W,H,517,F,506
9571,2,2,805,W,F,506,H,517
9571,2,3,1250,W,H,517,F,758
9571,2,4,1305,W,F,758,H,517
9571,3,1,750,W,H,517,S,758
9571,3,2,1305,W,S,758,H,517
9572,2,1,630,O,H,517,W,726
9572,2,2,1500,O,W,726,H,517
9572,3,1,1430,O,H,517,W,726
9572,3,2,2300,O,W,726,H,517
9573,1,1,630,O,H,517,W,731
9573,1,2,1500,O,W,731,H,517
9573,2,1,1000,B,H,517,M,674
9573,2,2,1200,B,M,674,H,517
9574,1,1,2130,O,H,517,W,270
9574,1,2,600,O,W,270,H,517
9574,2,1,630,O,H,517,W,736
9574,2,2,1500,O,W,736,H,517
9574,3,1,645,W,H,517,S,517
9574,3,2,1400,W,S,517,H,517
9575,2,1,1430,O,H,517,W,270
9575,2,2,2300,O,W,270,H,517
9575,3,1,1530,O,H,517,W,270
9575,3,2,2300,O,W,270,H,517
9576,1,1,1430,O,H,517,W,726
9576,1,2,2300,O,W,726,H,517
9576,2,1,1430,O,H,517,W,726
9576,2,2,2300,O,W,726,H,517
9576,3,1,2130,O,H,517,W,270
9576,3,2,600,O,W,270,H,517
9577,1,1,1000,W,H,517,O,517
9577,1,2,1130,W,O,517,H,517
9577,2,1,1000,W,H,517,F,517
9577,2,2,1130,W,F,517,H,517
9578,1,1,630,O,H,521,W,731
9578,1,2,1600,O,W,731,H,521
9578,2,1,900,W,H,521,M,517
9578,2,2,1000,W,M,517,H,521
9578,3,1,645,W,H,521,S,517
9578,3,2,1300,W,S,517,H,521
9579,2,1,720,O,H,52,W,63
9579,2,2,1700,O,W,63,H,52
9580,1,1,640,O,H,521,W,728
9580,1,2,1605,O,W,728,H,521
9580,2,1,1000,W,H,521,M,517
9580,2,2,1130,W,M,517,H,521
9580,3,1,750,W,H,521,S,521
9580,3,2,1300,W,S,521,H,521
9580,4,1,750,W,H,521,S,521
9580,4,2,1300,W,S,521,H,521
9582,1,1,1100,T,H,729,O,517
9582,1,2,1230,T,O,517,H,729
9582,2,1,1100,T,H,729,F,517
9582,2,2,1230,T,F,517,H,729
9583,2,1,1130,W,H,444,M,444
9583,2,2,1200,W,M,444,H,444
9584,2,1,700,O,H,52,W,739
9584,2,2,1900,O,W,739,H,52
9585,1,1,900,T,H,444,E,433
9585,1,2,1200,T,E,433,H,444
9585,2,1,500,B,H,444,W,568
9585,2,2,1800,B,W,568,H,444
9585,3,1,900,T,H,444,E,433
9585,3,2,1200,T,E,433,H,444
9586,1,1,1000,W,H,444,M,444
9586,1,2,1100,W,M,444,H,444
9586,2,1,1000,W,H,444,M,444
9586,2,2,1100,W,M,444,H,444
9587,2,1,700,D,H,52,W,66
9587,2,2,1700,D,W,66,H,52
9588,1,1,930,W,H,511,M,511
9588,1,2,936,W,M,511,H,511
9588,1,3,1230,W,H,511,M,511
9588,1,4,1236,W,M,511,H,511
9588,2,1,2200,O,H,511,W,614
9588,2,2,700,O,W,614,H,511
9588,3,1,740,W,H,511,F,511
9588,3,2,800,W,F,511,H,511
9588,3,3,1220,W,H,511,F,511
9588,3,4,1240,W,F,511,H,511
9593,1,1,1430,O,H,704,W,737
9593,1,2,2300,O,W,737,H,704
9593,2,1,1100,W,H,704,O,704
9593,2,2,1315,W,O,704,H,704
9594,1,1,850,B,H,443,O,552
9594,1,2,1300,B,O,552,H,443
9594,2,1,730,W,H,443,M,443
9594,2,2,800,W,M,443,H,443
9594,3,1,900,W,H,443,W,443
9594,3,2,1400,W,W,443,H,443
9594,4,1,750,O,H,443,W,427
9594,4,2,1200,O,W,427,H,443
9595,1,1,530,O,H,52,W,67
9595,1,2,1820,O,W,67,H,52
9596,1,1,800,T,H,443,M,558
9596,1,2,1400,T,M,558,H,443
9596,2,1,800,T,H,443,M,558
9596,2,2,1400,T,M,558,H,443
9597,1,1,1400,B,H,443,M,445
9597,1,2,1500,B,M,445,H,443
9597,2,1,730,P,H,443,W,636
9597,2,2,1400,P,W,636,H,443
9597,3,1,730,W,H,443,W,445
9597,3,2,1600,W,W,445,H,443
9597,4,1,700,W,H,443,S,445
9597,4,2,1230,W,S,445,H,443
9598,1,1,700,B,H,697,W,611
9598,1,2,1700,B,W,611,H,697
9598,2,1,1000,W,H,697,M,697
9598,2,2,1020,W,M,697,H,697
9598,3,1,1220,B,H,697,S,652
9598,3,2,1800,B,S,652,H,697
9598,4,1,740,W,H,697,S,697
9598,4,2,1230,W,S,697,H,697
9598,5,1,740,W,H,697,S,697
9598,5,2,1230,W,S,697,H,697
9599,1,1,700,B,H,697,W,611
9599,1,2,1700,B,W,611,H,697
9599,2,1,1000,W,H,697,M,697
9599,2,2,1020,W,M,697,H,697
9600,1,1,1000,W,H,697,M,697
9600,1,2,1020,W,M,697,H,697
9601,1,1,1100,W,H,697,M,697
9601,1,2,1130,W,M,697,H,697
9601,2,1,900,W,H,697,M,697
9601,2,2,920,W,M,697,H,697
9601,3,1,1300,W,H,697,M,697
9601,3,2,1800,B,M,368,H,697
9602,1,1,600,B,H,697,W,611
9602,1,2,1700,B,W,611,H,697
9603,1,1,600,O,H,697,W,719
9603,1,2,1800,O,W,719,H,697
9603,3,1,1000,W,H,697,M,697
9603,3,2,1020,W,M,697,H,697
9603,5,1,640,B,H,697,S,611
9603,5,2,1300,B,S,611,H,697
9604,1,1,531,O,H,52,W,747
9604,1,2,1710,O,W,747,H,52
9605,1,1,1040,W,H,52,M,52
9605,1,2,1236,T,M,52,H,52
9605,2,1,531,O,H,52,W,692
9605,2,2,1803,O,W,692,H,52
9607,3,1,650,W,H,518,S,704
9607,3,2,1300,W,S,704,H,518
9607,4,1,650,W,H,518,S,704
9607,4,2,1300,W,S,704,H,518
9608,2,1,830,W,H,518,W,697
9608,2,2,1800,B,W,697,H,518
9608,3,1,1245,W,H,518,S,704
9608,3,2,1800,W,S,704,H,518
9609,1,1,815,B,H,518,W,713
9609,1,2,1800,B,W,713,H,518
9609,2,1,1100,B,H,518,M,652
9609,2,2,1315,B,M,652,H,518
9609,3,1,650,W,H,518,S,704
9609,3,2,1300,W,S,704,H,518
9610,1,1,550,W,H,518,W,517
9610,1,2,1800,W,W,517,H,518
9610,2,1,1215,W,H,518,M,697
9610,2,2,1330,W,M,697,H,518
9610,3,1,650,W,H,518,S,697
9610,3,2,1300,W,S,697,H,518
9611,1,1,1445,O,H,518,W,726
9611,1,2,2300,O,W,726,H,518
9611,3,1,650,W,H,518,S,517
9611,3,2,1300,W,S,517,H,518
9612,1,1,820,W,H,518,W,521
9612,1,2,1630,W,W,521,H,518
9612,2,1,1000,W,H,518,S,517
9612,2,2,1400,W,S,517,H,518
9612,3,1,650,W,H,518,S,521
9612,3,2,1400,W,S,521,H,518
9613,1,1,516,O,H,52,W,55
9613,1,2,1758,O,W,55,H,52
9614,2,1,1000,P,H,444,W,417
9614,2,2,1230,P,W,417,H,444
9615,1,1,800,B,H,444,W,413
9615,1,2,1730,B,W,413,H,444
9615,2,1,700,W,H,444,F,444
9615,2,2,800,W,F,444,H,444
9615,2,3,1200,W,H,444,F,444
9615,2,4,1230,W,F,444,H,444
9615,3,1,900,B,H,444,W,552
9615,3,2,1900,B,W,552,H,444
9615,4,1,700,W,H,444,S,444
9615,4,2,1230,W,S,444,H,444
9616,1,1,900,W,H,444,M,444
9616,1,2,930,W,M,444,H,444
9616,2,1,700,W,H,444,F,444
9616,2,2,740,W,F,444,H,444
9616,2,3,1200,W,H,444,F,444
9616,2,4,1240,W,F,444,H,444
9616,3,1,730,D,H,444,W,639
9616,3,2,1830,D,W,639,H,444
9616,4,1,700,W,H,444,S,444
9616,4,2,1240,W,S,444,H,444
9616,5,1,700,W,H,444,S,444
9616,5,2,1240,W,S,444,H,444
9618,1,1,1100,W,H,511,M,511
9618,1,2,1105,W,M,511,H,511
9618,1,3,1250,W,H,511,F,511
9618,1,4,1310,W,F,511,M,511
9618,1,5,1320,W,M,511,H,511
9618,1,6,1430,W,H,511,F,511
9618,1,7,1445,W,F,511,H,511
9618,2,1,830,D,H,511,W,555
9618,2,2,1730,D,W,555,H,511
9620,2,1,1115,W,H,704,O,728
9620,2,2,1300,W,O,728,H,704
9621,1,1,1730,W,H,52,M,52
9621,1,2,1738,W,M,52,H,52
9621,2,1,1800,B,H,52,W,52
9621,2,2,600,B,W,52,H,52
9622,1,1,1000,W,H,52,M,52
9622,1,2,1007,W,M,52,H,52
9623,2,1,645,O,H,704,W,728
9623,2,2,1500,O,W,728,H,704
9623,3,1,650,W,H,704,W,728
9623,3,2,1500,W,W,728,H,704
9624,3,1,745,B,H,704,W,512
9624,3,2,1500,B,W,512,H,704
9624,4,1,750,W,H,704,W,704
9624,4,2,1500,W,W,704,H,704
9625,1,1,1400,O,H,52,W,227
9625,1,2,2300,O,W,227,H,52
9626,1,1,1000,W,H,697,M,697
9626,1,2,1020,W,M,697,H,697
9626,3,1,1240,W,H,697,E,697
9626,3,2,1800,W,E,697,H,697
9627,1,1,640,O,H,697,W,735
9627,1,2,1800,O,W,735,H,697
9627,2,1,640,O,H,697,W,735
9627,2,2,1800,O,W,735,H,697
9627,4,1,1000,W,H,697,M,697
9627,4,2,1020,W,M,697,H,697
9627,5,1,1100,W,H,697,M,697
9627,5,2,1120,W,M,697,H,697
9627,6,1,730,B,H,697,S,611
9627,6,2,1300,B,S,611,H,697
9628,1,1,600,O,H,697,W,731
9628,1,2,1800,O,W,731,H,697
9628,4,1,740,W,H,697,S,697
9628,4,2,1230,W,S,697,H,697
9628,5,1,740,W,H,697,S,697
9628,5,2,1230,W,S,697,H,697
9629,3,1,1310,B,H,52,W,558
9629,3,2,1755,B,W,558,H,52
9629,4,1,1310,B,H,52,W,558
9629,4,2,1755,B,W,558,H,52
9630,1,1,1350,W,H,704,W,697
9630,1,2,2200,W,W,697,H,704
9630,2,1,650,W,H,704,S,704
9630,2,2,1300,W,S,704,H,704
9630,3,1,650,W,H,704,S,704
9630,3,2,1300,W,S,704,H,704
9631,1,1,1900,W,H,52,E,52
9631,1,2,2200,W,E,52,H,52
9631,2,1,1310,B,H,52,W,558
9631,2,2,1755,B,W,558,H,52
9631,3,1,1310,B,H,52,W,558
9631,3,2,1755,B,W,558,H,52
9631,4,1,1310,B,H,52,W,558
9631,4,2,1755,B,W,558,H,52
9632,1,1,600,O,H,697,W,731
9632,1,2,1700,O,W,731,H,697
9632,2,1,900,W,H,697,F,697
9632,2,2,1200,W,F,697,H,697
9633,3,1,700,W,H,697,S,697
9633,3,2,1230,W,S,697,H,697
9633,4,1,700,W,H,697,S,697
9633,4,2,1230,W,S,697,H,697
9634,1,1,1700,W,H,697,M,697
9634,1,2,1900,W,M,697,H,697
9634,3,1,800,W,H,697,S,697
9634,3,2,1230,W,S,697,H,697
9635,2,1,1600,P,H,697,M,710
9635,2,2,2000,P,M,710,H,697
9635,3,1,400,O,H,697,W,270
9635,3,2,1800,O,W,270,H,697
9636,1,1,800,B,H,697,M,635
9636,1,2,1200,B,M,635,H,697
9636,2,1,1000,W,H,697,M,697
9636,2,2,1020,W,M,697,H,697
9636,3,1,1100,W,H,697,M,697
9636,3,2,1120,W,M,697,H,697
9637,1,1,700,O,H,697,W,558
9637,1,2,1900,O,W,558,H,697
9637,2,1,1000,O,H,697,W,710
9637,2,2,1700,O,W,710,H,697
9637,4,1,1000,O,H,697,W,710
9637,4,2,1700,O,W,710,H,697
9638,1,1,900,D,H,433,O,577
9638,1,2,940,D,O,577,H,433
9639,1,1,1900,D,H,52,W,624
9639,1,2,700,D,W,624,H,52
9639,2,1,1400,W,H,52,M,52
9639,2,2,1410,W,M,52,H,52
9640,1,1,1000,D,H,433,O,565
9640,1,2,1300,D,O,565,H,433
9640,2,1,1000,P,H,433,O,565
9640,2,2,1300,P,O,565,H,433
9641,2,1,1440,O,H,704,W,726
9641,2,2,2300,O,W,726,H,704
9641,3,1,540,O,H,704,W,736
9641,3,2,1400,O,W,736,H,704
9641,4,1,645,W,H,704,S,704
9641,4,2,1300,W,S,704,H,704
9642,1,1,1200,W,H,433,M,433
9642,1,2,1210,W,M,433,H,433
9642,3,1,930,D,H,433,W,100
9642,3,2,1830,D,W,100,H,433
9643,1,1,1310,B,H,52,W,558
9643,1,2,1755,B,W,558,H,52
9643,2,1,0,T,H,52,W,747
9643,2,2,800,T,W,747,H,52
9644,1,1,1200,W,H,52,M,52
9644,1,2,1207,W,M,52,H,52
9644,2,1,600,B,H,52,W,52
9644,2,2,1800,B,W,52,H,52
9645,2,1,730,B,H,52,W,705
9645,2,2,2000,B,W,705,H,52
9646,1,1,600,B,H,511,O,597
9646,1,2,1200,B,O,597,H,511
9646,2,1,700,B,H,511,W,607
9646,2,2,1900,B,W,607,H,511
9646,3,1,800,B,H,511,O,552
9646,3,2,1800,B,O,552,H,511
9646,4,1,1220,S,H,511,S,509
9646,4,2,1350,S,S,509,H,511
9647,1,1,1425,T,H,52,O,360
9647,1,2,1510,T,O,360,H,52
9647,3,1,1310,B,H,52,W,558
9647,3,2,1755,B,W,558,H,52
9647,4,1,1310,B,H,52,W,558
9647,4,2,1755,B,W,558,H,52
9648,1,1,730,B,H,517,W,372
9648,1,2,1300,B,W,372,H,517
9649,1,1,400,O,H,517,W,60
9649,1,2,1500,O,W,60,H,517
9649,2,1,600,B,H,517,W,22
9649,2,2,1700,B,W,22,H,517
9649,3,1,1300,B,H,517,W,378
9649,3,2,1900,B,W,378,H,517
9649,4,1,1240,W,H,517,S,518
9649,4,2,1730,W,S,518,H,517
9649,5,1,1240,W,H,517,S,518
9649,5,2,1730,W,S,518,H,517
9650,1,1,800,B,H,517,W,587
9650,1,2,2030,B,W,587,H,517
9650,2,1,730,B,H,517,W,555
9650,2,2,2000,B,W,555,H,517
9651,1,1,1200,W,H,517,W,518
9651,1,2,2330,W,W,518,H,517
9652,1,1,750,B,H,517,W,360
9652,1,2,1500,B,W,360,H,517
9652,2,1,730,W,H,517,S,518
9652,2,2,1230,W,S,518,H,517
9653,2,1,900,W,H,517,W,518
9653,2,2,2100,W,W,518,H,517
9653,3,1,1245,W,H,517,S,518
9653,3,2,1730,W,S,518,H,517
9653,4,1,1245,W,H,517,S,518
9653,4,2,1730,W,S,518,H,517
9653,5,1,1245,W,H,517,S,518
9653,5,2,1730,W,S,518,H,517
9654,2,1,600,B,H,517,W,697
9654,2,2,1600,B,W,697,H,517
9655,4,1,720,W,H,517,S,518
9655,4,2,1230,W,S,518,H,517
9655,5,1,740,W,H,517,S,518
9655,5,2,1230,W,S,518,H,517
9656,2,1,630,O,H,517,W,737
9656,2,2,1500,O,W,737,H,517
9657,1,1,630,O,H,517,W,726
9657,1,2,1500,O,W,726,H,517
9657,2,1,630,O,H,517,W,726
9657,2,2,1500,O,W,726,H,517
9658,1,1,740,W,H,517,W,517
9658,1,2,1600,W,W,517,H,517
9658,2,1,930,W,H,517,M,517
9658,2,2,1000,W,M,517,H,517
9659,1,1,1545,W,H,517,W,517
9659,1,2,1900,W,W,517,H,517
9659,2,1,1545,W,H,517,W,517
9659,2,2,1900,W,W,517,H,517
9660,1,1,745,W,H,517,W,517
9660,1,2,1600,W,W,517,H,517
9660,2,1,900,W,H,517,M,517
9660,2,2,920,W,M,517,H,517
9660,3,1,745,W,H,517,W,517
9660,3,2,1600,W,W,517,H,517
9661,1,1,1440,P,H,517,W,728
9661,1,2,2300,P,W,728,H,517
9661,2,1,750,W,H,517,F,506
9661,2,2,805,W,F,506,H,517
9661,2,3,1250,W,H,517,F,506
9661,2,4,1305,W,F,506,H,517
9661,3,1,750,W,H,517,S,506
9661,3,2,1305,W,S,506,H,517
9662,1,1,1400,O,H,517,W,726
9662,1,2,2230,O,W,726,H,517
9662,2,1,1010,W,H,517,M,517
9662,2,2,1020,W,M,517,H,517
9663,1,1,630,O,H,517,W,731
9663,1,2,1900,O,W,731,H,517
9663,2,1,1200,W,H,517,M,517
9663,2,2,1230,W,M,517,H,517
9664,1,1,2240,P,H,517,W,735
9664,1,2,700,P,W,735,H,517
9664,2,1,640,W,H,517,W,517
9664,2,2,1500,W,W,517,H,517
9664,3,1,640,W,H,517,S,517
9664,3,2,1400,W,S,517,H,517
9665,3,1,900,W,H,517,W,517
9665,3,2,1800,W,W,517,H,517
9666,2,1,750,W,H,517,F,517
9666,2,2,800,W,F,517,H,517
9666,4,1,750,W,H,517,S,517
9666,4,2,1230,W,S,517,H,517
9667,1,1,700,B,H,517,W,558
9667,1,2,1800,B,W,558,H,517
9667,3,1,900,B,H,517,W,558
9667,3,2,1800,B,W,558,H,517
9668,2,1,1300,D,H,517,W,573
9668,2,2,2330,D,W,573,H,517
9668,3,1,1240,W,H,517,S,517
9668,3,2,1800,W,S,517,H,517
9669,1,1,800,B,H,517,W,555
9669,1,2,1900,B,W,555,H,517
9669,3,1,600,B,H,517,S,367
9669,3,2,1300,B,S,367,H,517
9669,4,1,720,W,H,517,S,517
9669,4,2,1800,W,S,517,H,517
9670,1,1,600,M,H,517,W,317
9670,1,2,1700,M,W,317,H,517
9670,3,1,1250,W,H,517,S,517
9670,3,2,1800,W,S,517,H,517
9671,1,1,1000,B,H,517,O,524
9671,1,2,1600,B,O,524,H,517
9671,2,1,410,O,H,517,W,270
